date,location,text
2022-01-27 23:19:41,"b'M\xc3\xa1laga, Espa\xc3\xb1a'","b'Te puedes infectar con una variante pero no con la misma variante, ahora las vacunas est\xc3\xa1n hechas con la delta, que no circula, pero no evitan la infecci\xc3\xb3n de \xc3\xb3micron, entonces para que la revacunacion con delta ?'"
2022-01-27 23:18:28,"b'Marbella, Espa\xc3\xb1a'","b'@ccarballo50 Yo positivo verdad? Se me quitado el gusto ,el olfato totalmente y me duele todo y con fiebre, estoy fatal \xf0\x9f\x98\xad . Me faltaban 2 d\xc3\xadas para la tercera vacuna.mi pregunta es, cuando me la tengo que poner? https://t.co/k1wRb4t1sN'"
2022-01-27 23:17:43,b'Gespa\xc3\xb1a',"b'@JulioBasulto_DN @ArkopharmaEsp Si, quiz\xc3\xa1s sea m\xc3\xa1s efectiva que la vacuna para prevenir el contagio...'"
2022-01-27 23:17:15,"b'Valencia, Espa\xc3\xb1a'",b'No pasaportes Covid\nNo vacunas obligatorias https://t.co/YpDjd6XRpr'
2022-01-27 23:16:52,"b'Villamart\xc3\xadn, Espa\xc3\xb1a'",b'amar es la vacuna'
2022-01-27 23:16:33,"b'Espa\xc3\xb1a, Mediterr\xc3\xa1neo'","b'@andreottidmit A lo mejor es que gracias a las ""vacunas"" es que ya no se distinguen unos de otros'"
2022-01-27 23:15:40,"b'Madrid, spain'","b'@navedelmisterio Yo tengo una pregunta. Si tan importante es la vacuna, por que ahora sale una noticia de que en EEUU pagan un dineral a los no vacunados que no pasaron el covid por su esperma y \xc3\xb3vulos porque es muy posible que la vacuna genere esterilidad?un pa\xc3\xads que promueve tanto la vacunacion'"
2022-01-27 23:13:56,"b'Berga, Espa\xc3\xb1a'",b'Suecia decide no recomendar vacunas ni\xc3\xb1os.\nhttps://t.co/3bhk4jwD9l'
2022-01-27 23:13:51,"b'C\xc3\xa1diz, Espa\xc3\xb1a'","b'@carmenporter_ Vacunados y no vacunados contagian igual, verdad? No hay m\xc3\xa1s preguntas se\xc3\xb1or\xc3\xada. #Horizonte #Covid #Grafeno #Vacuna #PaseSanitario PD. Si quitan el pasaporte se acaba la trama \xc2\xbfno? pues solucionado #CuartoMilenio #Covid_19 #COVID19 #COVID\xe3\x83\xbc19 https://t.co/sAlG74l6PY'"
2022-01-27 23:13:03,"b'Murcia, Espa\xc3\xb1a'","b'Tras Spikevax (Moderna) con frecuencia rara y mayor probabilidad a partir del 3er d\xc3\xada de vacunaci\xc3\xb3n, 1.425 casos en el mundo para 14,2 millones de dosis:\nParestesia, trastorno de la sensibilidad con sensaciones anormales sin est\xc3\xadmulo previo, como hormigueo\nhttps://t.co/Nh4QzJE5Vs'"
2022-01-27 23:12:14,b'Espa\xc3\xb1a',"b'@GeekZoneGZ Tendr\xc3\xadamos que tener mucha m\xc3\xa1s informaci\xc3\xb3n para saber si lo es. Que est\xc3\xa9 en contra de obligar a vacunar o que ella no quiera \xc3\xa9sta vacuna de la que todav\xc3\xada no se saben efectos secundarios a medio/largo plazo, no la hace anti vacunas... Las etiquetas son muy peligrosas.'"
2022-01-27 23:11:28,"b'M\xc3\xa1laga, Espa\xc3\xb1a'",b'\xc2\xbfCuantas vacunas lleva esta? https://t.co/jeZX6KlTQw'
2022-01-27 23:11:16,"b'M\xc3\xa1laga, Espa\xc3\xb1a'",b'@navedelmisterio Hola Iker quer\xc3\xada preguntar por qu\xc3\xa9 no habl\xc3\xa1is de la inmunidad mi marido se contagi\xc3\xb3 marzo 2020 hospitalizado 15 d\xc3\xadas en mayo de 2021 se pone una dosis de la vacuna y el 7 de enero de 2022 se hace un t\xc3\xa9s de anticuerpo cuantitativo y sale mayor de 40.000 IGG es inmunidad o no'
2022-01-27 23:10:46,"b'Granada, Espa\xc3\xb1a'","b'@svillapol @nauscopio @RubenSantiagoN @alfredocorell Gracias, Sonia. La pregunta que hago es la siguiente \xc2\xbfLas vacunas de ARN pueden hacer permeable la barrera hematoencefalica?\xc2\xbfY que consecuencias en caso de que se produzcan podr\xc3\xadan acarrear? Mil gracias primor.\xf0\x9f\x98\x8a\xf0\x9f\xa4\x97\xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98'"
2022-01-27 23:10:38,"b'Santa Cruz de Tenerife, Espa\xc3\xb1a'","b'Hablando de vacunas... Los ni\xc3\xb1os... leves s\xc3\xadntomas, pero \xc2\xbfcontagian?...sus familias (padres, abuelos,....), profesores, contactos adultos \xc2\xbfno importan?...\xf0\x9f\xa4\x94#Horizonte @navedelmisterio @ccarballo50  @doctorgaona https://t.co/6N3QSOmG4N'"
2022-01-27 23:10:27,"b'Castell\xc3\xb3n de la Plana, Espa\xc3\xb1a'","b'@Luka63 Mira mi Luka, tengo las dos vacunas por poder viajar el verano pasado, he pasado el Covid, una gripe m\xc3\xa1s, me paso por ah\xc3\xad las restricci\xc3\xb3nes e imposici\xc3\xb3nes hasta delante de las autoridades y nada ocurre y por qu\xc3\xa9? por ser todo una falsedad del gobi\xc3\xa9rno. Ni una paso ya !!!\xf0\x9f\x91\x8d\xe2\x98\xa0\xef\xb8\x8f\xf0\x9f\x90\x8f\xf0\x9f\x92\xaf'"
2022-01-27 23:09:52,"b'Barcelona, Espa\xc3\xb1a'","b'#Horizonte @carmenporter_ @navedelmisterio Igual las vacunas, incluyendo la 3\xc2\xaa no sirven para Omicron, y s\xc3\xad nos proteger\xc3\xada contra otras variantes anteriores. Es decir, si hemos pasado el Omicr\xc3\xb3n, nos servir\xc3\xa1 para no re infectarnos, pero no nos protege de otras variantes.'"
2022-01-27 23:08:46,"b'M\xc3\xa1laga, Espa\xc3\xb1a'","b'@navedelmisterio No. Hay m\xc3\xa1s contagios que cuando no hab\xc3\xada pasaporte ni ""vacuna"". Es coacci\xc3\xb3n, quieren que te pinches dosis ilimitadas de algo que no est\xc3\xa1 probado para un virus de letalidad menor que la gripe, administraciones y farmac\xc3\xa9uticas se lavar\xc3\xa1n las manos dici\xc3\xa9ndote ""era voluntaria"".'"
2022-01-27 23:08:11,"b'Albacete, Espa\xc3\xb1a'","b'#Horizonte buenas noches necesito consejo, tengo 47 a\xc3\xb1os y las dos dosis de la vacuna, el s\xc3\xa1bado me pondr\xc3\xadan la tercera pero no s\xc3\xa9 q hacer ya q no tengo ninguna patolog\xc3\xada y no s\xc3\xa9 si he pasado \xc3\xb3micron siendo asintom\xc3\xa1tica, muchas gracias SOS'"
2022-01-27 23:07:31,"b'Santander, Espa\xc3\xb1a'",b'Un error en la disoluci\xc3\xb3n de las vacunas har\xc3\xa1 revisar a un centenar de ni\xc3\xb1os en Santander https://t.co/HNkIj63wRu'
2022-01-27 23:07:26,"b'Santander, Espa\xc3\xb1a'",b'El Gobierno destina casi 25 millones a suministros de Valdecilla y adquisici\xc3\xb3n de vacunas https://t.co/LR1e8WcfPm'
2022-01-27 23:07:16,"b'Getafe, Espa\xc3\xb1a'",b'A la del Doctor Enjuanes... Tambi\xc3\xa9n quisiera preguntar si saben si se est\xc3\xa1 investigando una vacuna espec\xc3\xadfica para los inmunocomprometidos que nos proteja igual que a las personas sanas'
2022-01-27 23:07:15,"b'Getafe, Espa\xc3\xb1a'",b'@navedelmisterio Quisiera preguntar si es verdad que se ha aprobado el tema de la cuarta vacuna para los trasplantados inmunodeprimidos y dem\xc3\xa1s y que en tal caso si esa cuarta dosis ser\xc3\xada igual que las otras tres es decir de las primeras que sacaron. A m\xc3\xad me gustar\xc3\xada esperar'
2022-01-27 23:07:10,b'Espa\xc3\xb1a',b'@navedelmisterio Los ni\xc3\xb1os que llevan una vacuna y ahora omicron. Cu\xc3\xa1ndo deben vacunarse?'
2022-01-27 23:06:20,"b'Santander, Espa\xc3\xb1a'",b'https://t.co/vW5du6hKFn\n\nVean lo que produce esas llamadas vacunas.\n\nCuando t\xc3\xba metes veneno al cuerpo pasan estas cosas.\n\n#YoNoMeVacuno'
2022-01-27 23:05:50,b'Espa\xc3\xb1a',"b'De las vacunas, est\xc3\xa1is queriendo decir... https://t.co/hc474uMsBh'"
2022-01-27 23:05:39,b'Spain',"b'As\xc3\xad te discriminan en los hospitales vascos si rechazas esos medicamentos experimentales a los que llaman ""vacunas"" | https://t.co/PLNpEG1P2F'"
2022-01-27 23:05:37,b'Reino de Val\xc3\xa9ncia  (Spain)',b'#Horizonte\nNo hay ning\xc3\xban inmun\xc3\xb3logo en la comisi\xc3\xb3n de vacunas.\n\nCon dos cojones.'
2022-01-27 23:04:32,"b'Lugo, Espa\xc3\xb1a.'",b'Lo peor de la vacuna para el covid es el dolor de brazo que parece que durar\xc3\xa1 para toda la vida.'
2022-01-27 23:03:30,b'Espa\xc3\xb1a',"b'Que siga el show...\nMenudo negocio de HsdP hay en torno a todo esto.\n8. Los negas ya lo dijimos.\nHasta que no metan las 8 previstas, no paran\nPero OJO que compraron lo equivalente a 6 chutes al a\xc3\xb1o durante 7 a\xc3\xb1os. \nhttps://t.co/AXyIGYULNG'"
2022-01-27 23:02:23,"b'a coru\xc3\xb1a, spain'",b'@wonderxei pues aqu\xc3\xad pasando la vacuna y pensando q eurovisi\xc3\xb3n tal vez no sea para nosotros y q igual hay q ir de oyente'
2022-01-27 23:02:07,b'Espa\xc3\xb1a',"b'@ChemaQ513 Nadie de a pie tiene la informaci\xc3\xb3n correcta. Nos la ocultan. Lo que s\xc3\xad podemos tener es sentido com\xc3\xban y ciertos conocimientos. Las vacunas \xc3\xa9stas no son de fiar, independientemente de la informaci\xc3\xb3n que tengamos sobre ellas. No se conocen los efectos a largo plazo eso es todo.'"
2022-01-27 23:00:01,b'Espa\xc3\xb1a ',"b'Coronavirus | El camino a seguir para evitar la aparici\xc3\xb3n de nuevas variantes \xe2\x9e\xa1 Un total de 120 farmac\xc3\xa9uticas de Asia, \xc3\x81frica y Am\xc3\xa9rica Latina podr\xc3\xadan fabricar vacunas de ARNm https://t.co/3MtMUW6354'"
2022-01-27 22:59:55,"b'M\xc3\xa1laga, Espa\xc3\xb1a'",b'Estoy empezando a ver la luz con las vacunas.\nSe est\xc3\xa1 desmontado la gran mentira.#Horizonte'
2022-01-27 22:59:24,"b'Santa Cruz de Tenerife, Espa\xc3\xb1a'","b'Pues estoy de acuerdo con Gaona. \nNo le veo sentido al pasaporte si la posibilidad de contagiar es la misma. Me parece una medida de presi\xc3\xb3n para los no vacunados. Aparte que la vacuna es para autoprotecci\xc3\xb3n, entonces a los dem\xc3\xa1s no les afecta realmente...\n#Horizonte'"
2022-01-27 22:57:58,b'Espa\xc3\xb1a',b'@santiagonavajas Lo m\xc3\xado es una decisi\xc3\xb3n personal dadas mis circunstancias y mi edad. No quiero convencer a nadie. Cada cual que sea responsable de s\xc3\xad mismo.\nSi enfermara de covid es algo que no podr\xc3\xada evitar.\nLos efectos secundarios de la vacunas me preocupan bastante y es algo que puedo evitar'
2022-01-27 22:57:50,"b'Granada, Espa\xc3\xb1a'",b'@nauscopio @RubenSantiagoN @alfredocorell He dejado lo mejor para el final en este enlace @svillapol (la hemos visto en #lareunionsecreta ) nos habla precisamente de como la tecnolog\xc3\xada de las vacunas han abierto la puerta a estas nuevas terapias. Tal vez ella pueda aclararnos algo. https://t.co/i5R69feIKZ'
2022-01-27 22:56:32,b'Espa\xc3\xb1a',"b'@patxi91705679 @grupo_deriesgo @joniVillegas @jcnanalon Y si nos cortan internet y para volver a conectarnos , por seguridad , nos piden certificado digital dependiente de vacunas o cualquier otro par\xc3\xa1metro loco y esclavizante? Es decir, si el acceso a internet fuera un condicionante como buen ciudadano , podr\xc3\xadamos tener BCT ?'"
2022-01-27 22:55:39,b'Espa\xc3\xb1a',b'toda la Razon hay que Respetar  a quien no se quiera vacunar.y que conste que yo tengo dos vacuna mi hija una .pero la tercera NO #Horizonte'
2022-01-27 22:55:25,"b'Galicia, Espa\xc3\xb1a'","b'#Horizonte ah\xc3\xad est\xc3\xa1 Gaona!!! El problema es la LIBERTAD, no la vacunaci\xc3\xb3n. Si las vacunas fueran la panacea, no har\xc3\xadan falta la mierda de medidas dictatoriales.\n\nPero no son ni la panacea, ni l soluci\xc3\xb3n. Son el problema.'"
2022-01-27 22:54:53,b'Espa\xc3\xb1a',b'Neil Young abandona Spotify tras acusar a la plataforma de propagar falsedades sobre las vacunas  https://t.co/WIRNJw4Zas v\xc3\xada @el_pais'
2022-01-27 22:54:00,"b'Barcelona, Espa\xc3\xb1a'",b'Lo \xc3\xbanico que me dio de las vacunas \xe2\xac\x87\xef\xb8\x8f https://t.co/R4mdzkLVve'
2022-01-27 22:53:26,"b'Bilbao, Espa\xc3\xb1a'","b'@Denisse__Love Este con la cuarta o quinta vacuna, ni Indurain en sus mejores tiempos le coge.'"
2022-01-27 22:53:16,b'Spain',b'Hoy me han puesto la 3\xc2\xaa vacuna y me siento como un mo\xc3\xb1eco #BenidormFest'
2022-01-27 22:52:52,b'Barcelona (Espa\xc3\xb1a).',"b'@EsteveBoix @AdryRo87 @fenris1234 @LeilaYLab @albertodtra @ezikusia @Jaque100cia @rochipacitos @nati_alva @infobae Deja de insultar y lim\xc3\xadtate a ver e interpretar una simple gr\xc3\xa1fica, donde se ve claramente, como si han disparado los casos, en tan s\xc3\xb3lo el 2021, coincidiendo con la falsa vacuna. No hay que ser ni listo.'"
2022-01-27 22:52:37,"b'M\xc3\xa1laga, Espa\xc3\xb1a'",b'@StarkSyria @navedelmisterio No te parece un atentado contra la salud la obligaci\xc3\xb3n de la falsa vacuna???'
2022-01-27 22:52:03,"b'Galicia, Espa\xc3\xb1a'","b'Hasta hoy la realidad apoya esta visi\xc3\xb3n. Para empezar, explicar esta ola por los contagios navide\xc3\xb1os carec\xc3\xada de l\xc3\xb3gica, salvo presuponiendo que vacunas o inmunidad adquirida impiden o frenan mucho los contagios.'"
2022-01-27 22:52:03,"b'Galicia, Espa\xc3\xb1a'","b'Idea pand\xc3\xa9mica: si la infecci\xc3\xb3n por Omicron no se frena sustantivamente por vacunas, ni pasar infecciones previas (reinfecci\xc3\xb3n), lo que hoy vemos en contagios no es un pico o meseta, sino la estabilizaci\xc3\xb3n de la m\xc3\xa1xima velocidad de transmisi\xc3\xb3n en el entorno social dado y periodo.'"
2022-01-27 22:51:34,b'barcelona espana \xe2\x98\xba\xef\xb8\x8fBar\xc3\xa7a \xe2\x9a\xbd\xef\xb8\x8f',b'@navedelmisterio Con la vacuna en cr\xc3\xados m\xc3\xa1s contagios he'
2022-01-27 22:51:31,"b'Comunidad de Madrid, Espa\xc3\xb1a'",b'\xf0\x9f\xa9\xbaSE NECESITAN VACUNAS Q REDUZCAN INFEC Y ENFERMEDAD PARA COMBATIR #PANDEMIA COMO NUEVA ESTRATEGIA D LUCHA #Omicron : \n\n\xf0\x9f\x91\x83nueva estrategia d refuerzo d Inmunidad d mucosa a trav\xc3\xa9s d admon NASAL d vacunas vivas atenuadas\n\n\xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/dmSESmkFXj\n\n\xf0\x9f\x91\x89\xf0\x9f\x8f\xbbhttps://t.co/ZmLtttOZqs https://t.co/K7euy5P7Qf'
2022-01-27 22:51:15,b'Espa\xc3\xb1a. ',"b'@GeekZoneGZ Si ya han grabado AntMan quantunmania, es obvio que no lo ha hecho sin vacuna. \n\nEl movimiento es de la libertad de vacunarse o no, no antivacunas.'"
2022-01-27 22:50:51,"b'Cantabria, Spain'","b'@carmenporter_ el paciente se queja de picores y llega hasta marearse, una vez se recupera, acto seguido la inoculan la Tercera Dosis, y la dan un informe de q nunca mas podr\xc3\xa1 vacunarse de la Covid, ya q la tiene alergia a dicha vacuna..\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'"
2022-01-27 22:50:23,"b'M\xc3\xa1laga, Espa\xc3\xb1a'","b'@4nemesis76 Una cosa son los datos que dan en TV y otros son los que podemos observar con nuestro propios ojos en nuestro entorno, y personalmente, en mi caso no cuadran en absoluto. Eso sin mencionar que si la vacuna es tan buena, \xc2\xbfque tienen que tener los vacunados (+ del 90%)? #Horizonte'"
2022-01-27 22:49:52,b'Espa\xc3\xb1a',b'@SergioNogueras Con estas cosas es normal que crezca el escepticismo con las vacunas para el covid.'
2022-01-27 22:49:31,"b'M\xc3\xa1laga, Espa\xc3\xb1a'","b'@verys879 @Finito19425355 @manuelmuro5 Yo pas\xc3\xa9 pas\xc3\xa9 covid en noviembre de 2020. Mi hijo peque\xc3\xb1o es positivo ahora de omicron, con s\xc3\xadntomas leves y tras 2 d\xc3\xadas recuperado totalmente. Me alegro enormemente de no haberlo vacunado. Yo no me he vuelto a contagiar. Sin duda, la mejor vacuna, la inmunidad natural.'"
2022-01-27 22:49:30,"b'Islas Canarias, Espa\xc3\xb1a'","b'@Blancaceutica Pero a ver. Esto es como lo de los desarreglos menstruales, que se lleva diciendo desde el principio que es la vacuna la que los provoca(y est\xc3\xa1 demostrado) y hoy me dice una amiga que es un efecto secundario del covid! Tambi\xc3\xa9n quieren manipular esa informaci\xc3\xb3n?'"
2022-01-27 22:48:19,"b'Madrid, Spain'",b'Not me que me he hecho al menos 15-20 test siempre negativos y con dos dosis apunt\xc3\xa1ndome a un ensayo cl\xc3\xadnico de la vacuna espa\xc3\xb1ola.'
2022-01-27 22:47:53,b'Espa\xc3\xb1a',b'M\xc3\xa1s de 50.000 camiones se dirigen a Ottawa para exigir fin de los mandatos de vacunas COVID en Canad\xc3\xa1\nNi una mencion en medios espa\xc3\xb1oles\nFreedom Convoy 2022\nhttps://t.co/sjcFTi3gsO'
2022-01-27 22:47:50,"b'Fuengirola, Spain / Qu\xc3\xa9 le voy a hacer, si yo nac\xc3\xad en el Mediterr\xc3\xa1neo'","b'@JobNRomero @epigmenioibarra @HLGatell \xc2\xbfPorqu\xc3\xa9 nunca das argumentos rebatibles?\nY los que aportas son err\xc3\xb3neos, @HLGatell ayer report\xc3\xb3 83 millones de vacunas aplicadas, eso no es 83%\nCon esquema completo 76 millones y dice que es el 93% de los inoculables; claro porque los menores de 15 se infectan pero no mueren.'"
2022-01-27 22:47:32,b'Espa\xc3\xb1a',b'Cu\xc3\xa1les eran esas vacunas que ven\xc3\xadan a 70\xc2\xb0bajo Cero????\nAmos no jo...das..!!! Jajaja jajaja jajaja....es para flipar!!!'
2022-01-27 22:46:52,"b'\xc3\x81vila, Espa\xc3\xb1a'",b'Tengo la sensaci\xc3\xb3n de que \xc3\xbaltimamente todos los medios est\xc3\xa1n recogiendo cable con el tema del covid y las vacunas https://t.co/sfdaVqhnYZ'
2022-01-27 22:45:43,"b'Barcelona, Espa\xc3\xb1a'","b'@bonisdicuntmale No te meten el bicho. Estas llamadas vacunas no se hacen con virus atenuado. Inf\xc3\xb3rmate c\xc3\xb3mo funcionan, y a lo mejor entiendes muchas cosas.'"
2022-01-27 22:45:35,"b'Sevilla, Espa\xc3\xb1a'",b'@Tranion \xc3\x89chale la culpa a la vacuna jajaja'
2022-01-27 22:45:12,b'Espa\xc3\xb1a',"b'31 de enero 2022 Europa da por finalizada la vacuna obligatoria , se terminasssss \xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f https://t.co/EC8UK3cFEp'"
2022-01-27 22:45:04,"b'Zaragoza, Espa\xc3\xb1a'","b'@Javier__CB Ma\xc3\xb1ana se pone a la venta la vacuna para todos pa\xc3\xadses, todo un nuevo logro de la ciencia, podemos salir a aplaudir ya?'"
2022-01-27 22:45:01,b'Espa\xc3\xb1a',"b'@maicawag @CatalunyaLa Jol\xc3\xadn qu\xc3\xa9 mala suerte.\n\nMi conocido justo mejoro a ra\xc3\xadz de la vacuna, sobre todo la 2 dosis (ojo. Astra Zeneca)'"
2022-01-27 22:44:12,"b'Santa Cruz de Tenerife, Espa\xc3\xb1a'",b'Hoy me pusieron la tercera dosis de la vacuna y he tenido a la mejor enfermera del mundo cuid\xc3\xa1ndome \xe2\x9d\xa4\xef\xb8\x8f https://t.co/QQbfda8KiD'
2022-01-27 22:43:45,"b'Manresa, Espanya'","b'@danideruiz @AdryRo87 @fenris1234 @LeilaYLab @albertodtra @ezikusia @Jaque100cia @rochipacitos @nati_alva @infobae Dios mio, en may\xc3\xbasculas ! Tiene que se verdad.\nLa gr\xc3\xa1fica que pones es una gilipollez. Las bases de efectos secundarios de las vacunas son subjetivas. Aparecen casos de embarazos debido a la vacuna, tontaina. Que te crees lo primero que cualquier subnormal te ha contado.'"
2022-01-27 22:42:59,b'Bilbao. Espa\xc3\xb1a',b'@Proserpinasb Pues nada ya tenemos un remedio que ser\xc3\xa1 mejor acogido que las vacunas.'
2022-01-27 22:42:30,"b'Sevilla, Espa\xc3\xb1a'",b'Eritema multiforme por vacuna #SARSCoV2. https://t.co/zNbIhzVhbw https://t.co/PPNZBvp0qM'
2022-01-27 22:42:04,"b'El Puerto de Santa Mar\xc3\xada, Espa'","b'Pues bueno, tmb le hicieron el control y de peso y medida genial. Mi gordota est\xc3\xa1 bien grande. Que lo pas\xc3\xa9 yo peor que ella con las vacunas? Pues si, pero despu\xc3\xa9s fuimos a jugar al parque y se nos pas\xc3\xb3 a'"
2022-01-27 22:42:04,"b'El Puerto de Santa Mar\xc3\xada, Espa'","b""Bueno pues hoy fuimos a ponerle vacunas a Valeria. Una te la da el centro de salud y la otra \xe2\x9c\xa8106'15\xe2\x82\xac\xe2\x9c\xa8 porque \xe2\x9c\xa8la sanidad (p\xc3\xbablica y no p\xc3\xbablica)\xe2\x9c\xa8"""
2022-01-27 22:42:02,"b'\xc3\x81vila, Espa\xc3\xb1a'",b'@katharsia @Mcotsar https://t.co/nI08Cm86az lee esto Carol'
2022-01-27 22:41:53,b'Espa\xc3\xb1a',"b'@marinacanos Normal... Una vacuna improvisada, con un sistema improvisado, falla la vacuna y falla el sistema...\nOh, sorpresa, no se pod\xc3\xada saber.'"
2022-01-27 22:41:37,"b'Barcelona, Spain'","b'yo tengo la p\xc3\xadldora, mo segunda dosis coincidi\xc3\xb3 con mudarme a bcn, desde entonces mi sangrado es mucho mas diferente, marron, a penas me viene incluso hubo un mes que manch\xc3\xa9 por la noche y no volvi\xc3\xb3 a aparecer, despu\xc3\xa9s de 5 meses creo que no fue la mudanza pero la vacuna https://t.co/9BfNAe37t8'"
2022-01-27 22:40:53,b'Espa\xc3\xb1a',b'Me estoy muriendo por la vacuna pero nadie me quitar twittear el BenFest'
2022-01-27 22:40:52,"b'M\xc3\xa1laga, Espa\xc3\xb1a'",b'Dos a\xc3\xb1os esquivando el virus y las vacunas..... pues el domingo me pill\xc3\xb3 el virus \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f#Horizonte'
2022-01-27 22:39:45,"b'Gav\xc3\xa0, Espa\xc3\xb1a'",b'@Margaahv Pues ya llevas las tres vacunas fijo'
2022-01-27 22:39:28,b'Barcelona (Espa\xc3\xb1a).',"b'@ezikusia @fenris1234 @LeilaYLab @albertodtra @Jaque100cia @rochipacitos @nati_alva @infobae \xc2\xbfPero SABES LEER?, TE HAS ACORRALADO A TI MISMO. \xc2\xbfSabes lo que es el ARN y su v\xc3\xadnculo con el ADN, cuantas vacunas hay a lo largo de la historia, basada en el ARN? Va don gato, haz la lista, que supongo, ser\xc3\xa1 muy larga, como la de MENTIRAS DE LA FALSA PANDEMIA.'"
